Date,Close
9/2/2016,107.730003
9/6/2016,107.699997
9/7/2016,108.360001
9/8/2016,105.519997
9/9/2016,103.129997
9/12/2016,105.440002
9/13/2016,107.949997
9/14/2016,111.769997
9/15/2016,115.57
9/16/2016,114.919998
9/19/2016,113.580002
9/20/2016,113.57
9/21/2016,113.550003
9/22/2016,114.620003
9/23/2016,112.709999
9/26/2016,112.879997
9/27/2016,113.089996
9/28/2016,113.949997
9/29/2016,112.18
9/30/2016,113.050003
10/3/2016,112.519997
10/4/2016,113
10/5/2016,113.050003
10/6/2016,113.889999
10/7/2016,114.059998
10/10/2016,116.050003
10/11/2016,116.300003
10/12/2016,117.339996
10/13/2016,116.980003
10/14/2016,117.629997
10/17/2016,117.550003
10/18/2016,117.470001
10/19/2016,117.120003
10/20/2016,117.059998
10/21/2016,116.599998
10/24/2016,117.650002
10/25/2016,118.25
10/26/2016,115.589996
10/27/2016,114.480003
10/28/2016,113.720001
10/31/2016,113.540001
11/1/2016,111.489998
11/2/2016,111.589996
11/3/2016,109.830002
11/4/2016,108.839996
11/7/2016,110.410004
11/8/2016,111.059998
11/9/2016,110.879997
11/10/2016,107.790001
11/11/2016,108.43
11/14/2016,105.709999
11/15/2016,107.110001
11/16/2016,109.989998
11/17/2016,109.949997
11/18/2016,110.059998
11/21/2016,111.730003
11/22/2016,111.800003
11/23/2016,111.230003
11/25/2016,111.790001
11/28/2016,111.57
11/29/2016,111.459999
11/30/2016,110.519997
12/1/2016,109.489998
12/2/2016,109.900002
12/5/2016,109.110001
12/6/2016,109.949997
12/7/2016,111.029999
12/8/2016,112.120003
12/9/2016,113.949997
12/12/2016,113.300003
12/13/2016,115.190002
12/14/2016,115.190002
12/15/2016,115.82
12/16/2016,115.970001
12/19/2016,116.639999
12/20/2016,116.949997
12/21/2016,117.059998
12/22/2016,116.290001
12/23/2016,116.519997
12/27/2016,117.260002
12/28/2016,116.760002
12/29/2016,116.730003
12/30/2016,115.82
1/3/2017,116.150002
1/4/2017,116.019997
1/5/2017,116.610001
1/6/2017,117.910004
1/9/2017,118.989998
1/10/2017,119.110001
1/11/2017,119.75
1/12/2017,119.25
1/13/2017,119.040001
1/17/2017,120
1/18/2017,119.989998
1/19/2017,119.779999
1/20/2017,120
1/23/2017,120.080002
1/24/2017,119.970001
1/25/2017,121.879997
1/26/2017,121.940002
1/27/2017,121.949997
1/30/2017,121.629997
1/31/2017,121.349998
2/1/2017,128.75
2/2/2017,128.529999
2/3/2017,129.080002
2/6/2017,130.289993
2/7/2017,131.529999
2/8/2017,132.039993
2/9/2017,132.419998
2/10/2017,132.119995
2/13/2017,133.289993
2/14/2017,135.020004
2/15/2017,135.509995
2/16/2017,135.350006
2/17/2017,135.720001
2/21/2017,136.699997
2/22/2017,137.110001
2/23/2017,136.529999
2/24/2017,136.660004
2/27/2017,136.929993
2/28/2017,136.990005
3/1/2017,139.789993
3/2/2017,138.960007
3/3/2017,139.779999
3/6/2017,139.339996
3/7/2017,139.520004
3/8/2017,139
3/9/2017,138.679993
3/10/2017,139.139999
3/13/2017,139.199997
3/14/2017,138.990005
3/15/2017,140.460007
3/16/2017,140.690002
3/17/2017,139.990005
3/20/2017,141.460007
3/21/2017,139.839996
3/22/2017,141.419998
3/23/2017,140.919998
3/24/2017,140.639999
3/27/2017,140.880005
3/28/2017,143.800003
3/29/2017,144.119995
3/30/2017,143.929993
3/31/2017,143.660004
4/3/2017,143.699997
4/4/2017,144.770004
4/5/2017,144.020004
4/6/2017,143.660004
4/7/2017,143.339996
4/10/2017,143.169998
4/11/2017,141.630005
4/12/2017,141.800003
4/13/2017,141.050003
4/17/2017,141.830002
4/18/2017,141.199997
4/19/2017,140.679993
4/20/2017,142.440002
4/21/2017,142.270004
4/24/2017,143.639999
4/25/2017,144.529999
4/26/2017,143.679993
4/27/2017,143.789993
4/28/2017,143.649994
5/1/2017,146.580002
5/2/2017,147.509995
5/3/2017,147.059998
5/4/2017,146.529999
5/5/2017,148.960007
5/8/2017,153.009995
5/9/2017,153.990005
5/10/2017,153.259995
5/11/2017,153.949997
5/12/2017,156.100006
5/15/2017,155.699997
5/16/2017,155.470001
5/17/2017,150.25
5/18/2017,152.539993
5/19/2017,153.059998
5/22/2017,153.990005
5/23/2017,153.800003
5/24/2017,153.339996
5/25/2017,153.869995
5/26/2017,153.610001
5/30/2017,153.669998
5/31/2017,152.759995
6/1/2017,153.179993
6/2/2017,155.449997
6/5/2017,153.929993
6/6/2017,154.449997
6/7/2017,155.369995
6/8/2017,154.990005
6/9/2017,148.979996
6/12/2017,145.419998
6/13/2017,146.589996
6/14/2017,145.160004
6/15/2017,144.289993
6/16/2017,142.270004
6/19/2017,146.339996
6/20/2017,145.009995
6/21/2017,145.869995
6/22/2017,145.630005
6/23/2017,146.279999
6/26/2017,145.820007
6/27/2017,143.729996
6/28/2017,145.830002
6/29/2017,143.679993
6/30/2017,144.020004
7/3/2017,143.5
7/5/2017,144.089996
7/6/2017,142.729996
7/7/2017,144.179993
7/10/2017,145.059998
7/11/2017,145.529999
7/12/2017,145.740005
7/13/2017,147.770004
7/14/2017,149.039993
7/17/2017,149.559998
7/18/2017,150.080002
7/19/2017,151.020004
7/20/2017,150.339996
7/21/2017,150.270004
7/24/2017,152.089996
7/25/2017,152.740005
7/26/2017,153.460007
7/27/2017,150.559998
7/28/2017,149.5
7/31/2017,148.729996
8/1/2017,150.050003
8/2/2017,157.139999
8/3/2017,155.570007
8/4/2017,156.389999
8/7/2017,158.809998
8/8/2017,160.080002
8/9/2017,161.059998
8/10/2017,155.320007
8/11/2017,157.479996
8/14/2017,159.850006
8/15/2017,161.600006
8/16/2017,160.949997
8/17/2017,157.860001
8/18/2017,157.5
8/21/2017,157.210007
8/22/2017,159.779999
8/23/2017,159.979996
8/24/2017,159.270004
8/25/2017,159.860001
8/28/2017,161.470001
8/29/2017,162.910004
8/30/2017,163.350006
8/31/2017,164
9/1/2017,164.050003
9/5/2017,162.080002
9/6/2017,161.910004
9/7/2017,161.259995
9/8/2017,158.630005
9/11/2017,161.5
9/12/2017,160.860001
9/13/2017,159.649994
9/14/2017,158.279999
9/15/2017,159.880005
9/18/2017,158.669998
9/19/2017,158.729996
9/20/2017,156.070007
9/21/2017,153.389999
9/22/2017,151.889999
9/25/2017,150.550003
9/26/2017,153.139999
9/27/2017,154.229996
9/28/2017,153.279999
9/29/2017,154.119995
10/2/2017,153.809998
10/3/2017,154.479996
10/4/2017,153.479996
10/5/2017,155.389999
10/6/2017,155.300003
10/9/2017,155.839996
10/10/2017,155.899994
10/11/2017,156.550003
10/12/2017,156
10/13/2017,156.990005
10/16/2017,159.880005
10/17/2017,160.470001
10/18/2017,159.759995
10/19/2017,155.979996
10/20/2017,156.25
10/23/2017,156.169998
10/24/2017,157.100006
10/25/2017,156.410004
10/26/2017,157.410004
10/27/2017,163.050003
10/30/2017,166.720001
10/31/2017,169.039993
11/1/2017,166.889999
11/2/2017,168.110001
11/3/2017,172.5
11/6/2017,174.25
11/7/2017,174.809998
11/8/2017,176.240005
11/9/2017,175.880005
11/10/2017,174.669998
11/13/2017,173.970001
11/14/2017,171.339996
11/15/2017,169.080002
11/16/2017,171.100006
11/17/2017,170.149994
11/20/2017,169.979996
11/21/2017,173.139999
11/22/2017,174.960007
11/24/2017,174.970001
11/27/2017,174.089996
11/28/2017,173.070007
11/29/2017,169.479996
11/30/2017,171.850006
12/1/2017,171.050003
12/4/2017,169.800003
12/5/2017,169.639999
12/6/2017,169.009995
12/7/2017,169.320007
12/8/2017,169.369995
12/11/2017,172.669998
12/12/2017,171.699997
12/13/2017,172.270004
12/14/2017,172.220001
12/15/2017,173.970001
12/18/2017,176.419998
12/19/2017,174.539993
12/20/2017,174.350006
12/21/2017,175.009995
12/22/2017,175.009995
12/26/2017,170.570007
12/27/2017,170.600006
12/28/2017,171.080002
12/29/2017,169.229996
1/2/2018,172.259995
1/3/2018,172.229996
1/4/2018,173.029999
1/5/2018,175
1/8/2018,174.350006
1/9/2018,174.330002
1/10/2018,174.289993
1/11/2018,175.279999
1/12/2018,177.089996
1/16/2018,176.190002
1/17/2018,179.100006
1/18/2018,179.259995
1/19/2018,178.460007
1/22/2018,177
1/23/2018,177.039993
1/24/2018,174.220001
1/25/2018,171.110001
1/26/2018,171.509995
1/29/2018,167.960007
1/30/2018,166.970001
1/31/2018,167.429993
2/1/2018,167.779999
2/2/2018,160.5
2/5/2018,156.490005
2/6/2018,163.029999
2/7/2018,159.539993
2/8/2018,155.149994
2/9/2018,156.410004
2/12/2018,162.710007
2/13/2018,164.339996
2/14/2018,167.369995
2/15/2018,172.990005
2/16/2018,172.429993
2/20/2018,171.850006
2/21/2018,171.070007
2/22/2018,172.5
2/23/2018,175.5
2/26/2018,178.970001
2/27/2018,178.389999
2/28/2018,178.119995
3/1/2018,175
3/2/2018,176.210007
3/5/2018,176.820007
3/6/2018,176.669998
3/7/2018,175.029999
3/8/2018,176.940002
3/9/2018,179.979996
3/12/2018,181.720001
3/13/2018,179.970001
3/14/2018,178.440002
3/15/2018,178.649994
3/16/2018,178.020004
3/19/2018,175.300003
3/20/2018,175.240005
3/21/2018,171.270004
3/22/2018,168.850006
3/23/2018,164.940002
3/26/2018,172.770004
3/27/2018,168.339996
3/28/2018,166.479996
3/29/2018,167.779999
4/2/2018,166.679993
4/3/2018,168.389999
4/4/2018,171.610001
4/5/2018,172.800003
4/6/2018,168.380005
4/9/2018,170.050003
4/10/2018,173.25
4/11/2018,172.440002
4/12/2018,174.139999
4/13/2018,174.729996
